"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-18",,,,,"66",",,U","78","H,,U","57","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-19",,,,,"56",",,U","61","H,,U","48","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-20",,,,,"46",",,U","53","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-21",,,,,"52",",,U","61","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-22",,,,,"60",",,U","69","H,,U","51","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-23",,,,,"73",",,U","83","H,,U","64","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-24",,,,,"81",",,U","93","H,,U","74","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-25",,,,,"79",",,U","89","H,,U","72","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-26",,,,,"76",",,U","87","H,,U","68","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-27",,,,,"75",",,U","86","H,,U","67","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-28",,,,,"73",",,U","84","H,,U","65","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-29",,,,,"67",",,U","77","H,,U","58","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-30",,,,,"50",",,U","57","H,,U","43","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-10-31",,,,,"49",",,U","58","H,,U","44","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-01",,,,,"53",",,U","62","H,,U","49","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-02",,,,,"50",",,U","57","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-03",,,,,"49",",,U","52","H,,U","47","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-04",,,,,"46",",,U","52","H,,U","36","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-05",,,,,"43",",,U","51","H,,U","36","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-06",,,,,"47",",,U","57","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-07",,,,,"52",",,U","61","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-08",,,,,"50",",,U","52","H,,U","47","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-09",,,,,"50",",,U","52","H,,U","45","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-10",,,,,"49",",,U","54","H,,U","45","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-11",,,,,"48",",,U","57","H,,U","43","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-12",,,,,"48",",,U","58","H,,U","41","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-13",,,,,"52",",,U","59","H,,U","48","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-14",,,,,"51",",,U","60","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-15",,,,,"52",",,U","60","H,,U","48","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-16",,,,,"51",",,U","53","H,,U","47","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-17",,,,,"44",",,U","50","H,,U","41","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-18",,,,,"47",",,U","55","H,,U","41","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-19",,,,,"52",",,U","62","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-20",,,,,"58",",,U","63","H,,U","53","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-21",,,,,"68",",,U","78","H,,U","61","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-22",,,,,"71",",,U","82","H,,U","63","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-23",,,,,"65",",,U","73","H,,U","57","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-24",,,,,"61",",,U","68","H,,U","57","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-25",,,,,"62",",,U","68","H,,U","55","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-26",,,,,"51",",,U","54","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-27",,,,,"44",",,U","50","H,,U","40","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-28",,,,,"47",",,U","54","H,,U","40","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-29",,,,,"52",",,U","59","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-11-30",,,,,"55",",,U","64","H,,U","51","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-01",,,,,"55",",,U","60","H,,U","49","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-02",,,,,"53",",,U","61","H,,U","44","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-03",,,,,"43",",,U","49","H,,U","38","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-04",,,,,"44",",,U","49","H,,U","38","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-05",,,,,"51",",,U","60","H,,U","43","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-06",,,,,"55",",,U","63","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-07",,,,,"60",",,U","69","H,,U","55","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-08",,,,,"60",",,U","68","H,,U","55","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-09",,,,,"64",",,U","74","H,,U","59","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-10",,,,,"65",",,U","74","H,,U","60","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-11",,,,,"64",",,U","70","H,,U","59","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-12",,,,,"63",",,U","71","H,,U","60","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-13",,,,,"63",",,U","73","H,,U","58","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-14",,,,,"62",",,U","69","H,,U","56","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-15",,,,,"58",",,U","66","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-16",,,,,"47",",,U","52","H,,U","44","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-17",,,,,"49",",,U","55","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-18",,,,,"53",",,U","62","H,,U","47","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-19",,,,,"50",",,U","58","H,,U","43","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-20",,,,,"40",",,U","45","H,,U","35","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-21",,,,,"40",",,U","46","H,,U","35","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-22",,,,,"45",",,U","53","H,,U","38","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-23",,,,,"51",",,U","60","H,,U","45","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-24",,,,,"53",",,U","57","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-25",,,,,"56",",,U","65","H,,U","52","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-26",,,,,"54",",,U","62","H,,U","49","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-27",,,,,"53",",,U","60","H,,U","49","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-28",,,,,"62",",,U","70","H,,U","52","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-29",,,,,"65",",,U","76","H,,U","59","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-30",,,,,"62",",,U","71","H,,U","56","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2017-12-31",,,,,"51",",,U","62","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-01",,,,,"56",",,U","66","H,,U","43","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-02",,,,,"63",",,U","65","H,,U","60","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-03",,,,,"55",",,U","62","H,,U","48","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-04",,,,,"51",",,U","53","H,,U","49","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-05",,,,,"52",",,U","53","H,,U","51","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-06",,,,,"48",",,U","52","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-07",,,,,"49",",,U","53","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-08",,,,,"50",",,U","52","H,,U","45","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-09",,,,,"47",",,U","52","H,,U","41","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-10",,,,,"44",",,U","50","H,,U","39","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-11",,,,,"51",",,U","59","H,,U","45","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-12",,,,,"51",",,U","57","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-13",,,,,"61",",,U","69","H,,U","51","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-14",,,,,"62",",,U","66","H,,U","58","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-15",,,,,"55",",,U","59","H,,U","51","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-16",,,,,"54",",,U","62","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-17",,,,,"56",",,U","64","H,,U","49","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-18",,,,,"49",",,U","54","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-19",,,,,"41",",,U","49","H,,U","36","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-20",,,,,"39",",,U","48","H,,U","35","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-21",,,,,"43",",,U","51","H,,U","38","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-22",,,,,"44",",,U","49","H,,U","40","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-23",,,,,"47",",,U","57","H,,U","39","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-24",,,,,"44",",,U","48","H,,U","39","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-25",,,,,"39",",,U","44","H,,U","35","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-26",,,,,"40",",,U","48","H,,U","35","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-27",,,,,"47",",,U","54","H,,U","37","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-28",,,,,"60",",,U","69","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-29",,,,,"68",",,U","77","H,,U","65","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-30",,,,,"65",",,U","74","H,,U","58","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-01-31",,,,,"61",",,U","70","H,,U","54","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-01",,,,,"62",",,U","69","H,,U","57","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-02",,,,,"63",",,U","70","H,,U","58","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-03",,,,,"64",",,U","71","H,,U","58","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-04",,,,,"63",",,U","69","H,,U","58","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-05",,,,,"65",",,U","73","H,,U","61","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-06",,,,,"60",",,U","67","H,,U","57","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-07",,,,,"63",",,U","72","H,,U","57","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-08",,,,,"64",",,U","74","H,,U","56","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-09",,,,,"66",",,U","74","H,,U","61","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-10",,,,,"56",",,U","62","H,,U","49","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-11",,,,,"47",",,U","59","H,,U","38","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-12",,,,,"42",",,U","49","H,,U","37","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-13",,,,,"46",",,U","56","H,,U","39","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-14",,,,,"48",",,U","57","H,,U","38","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-15",,,,,"45",",,U","54","H,,U","37","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-16",,,,,"53",",,U","65","H,,U","44","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-17",,,,,"56",",,U","67","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-18",,,,,"39",",,U","47","H,,U","32","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-19",,,,,"34",",,U","44","H,,U","28","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-20",,,,,"36",",,U","43","H,,U","30","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-21",,,,,"38",",,U","47","H,,U","32","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-22",,,,,"36",",,U","44","H,,U","31","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-23",,,,,"35",",,U","45","H,,U","28","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-24",,,,,"38",",,U","47","H,,U","31","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-25",,,,,"44",",,U","56","H,,U","35","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-26",,,,,"37",",,U","44","H,,U","32","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-27",,,,,"38",",,U","48","H,,U","31","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-02-28",,,,,"41",",,U","48","H,,U","35","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-01",,,,,"43",",,U","46","H,,U","38","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-02",,,,,"37",",,U","40","H,,U","35","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-03",,,,,"35",",,U","39","H,,U","32","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-04",,,,,"38",",,U","48","H,,U","32","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-05",,,,,"45",",,U","55","H,,U","36","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-06",,,,,"53",",,U","62","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-07",,,,,"52",",,U","60","H,,U","43","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-08",,,,,"52",",,U","63","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-09",,,,,"50",",,U","57","H,,U","43","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-10",,,,,"49",",,U","53","H,,U","47","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-11",,,,,"54",",,U","65","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-12",,,,,"53",",,U","61","H,,U","49","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-13",,,,,"47",",,U","51","H,,U","40","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-14",,,,,"40",",,U","43","H,,U","34","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-15",,,,,"39",",,U","42","H,,U","34","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-16",,,,,"39",",,U","42","H,,U","35","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-17",,,,,"38",",,U","45","H,,U","34","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-18",,,,,"41",",,U","48","H,,U","34","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-19",,,,,"49",",,U","57","H,,U","40","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-20",,,,,"46",",,U","50","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-21",,,,,"50",",,U","51","H,,U","48","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-22",,,,,"44",",,U","50","H,,U","34","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-23",,,,,"40",",,U","50","H,,U","33","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-24",,,,,"40",",,U","46","H,,U","35","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-25",,,,,"40",",,U","51","H,,U","33","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-26",,,,,"46",",,U","54","H,,U","36","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-27",,,,,"55",",,U","64","H,,U","47","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-28",,,,,"63",",,U","74","H,,U","57","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-29",,,,,"67",",,U","77","H,,U","61","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-30",,,,,"67",",,U","77","H,,U","60","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-03-31",,,,,"65",",,U","75","H,,U","57","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-04-01",,,,,"60",",,U","71","H,,U","51","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-04-02",,,,,"55",",,U","65","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-04-03",,,,,"60",",,U","70","H,,U","53","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-04-04",,,,,"57",",,U","65","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-04-05",,,,,"52",",,U","59","H,,U","48","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-04-06",,,,,"51",",,U","52","H,,U","49","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-04-07",,,,,"50",",,U","57","H,,U","43","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-04-08",,,,,"49",",,U","59","H,,U","41","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-04-09",,,,,"62",",,U","75","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-04-10",,,,,"55",",,U","65","H,,U","43","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-04-11",,,,,"46",",,U","56","H,,U","37","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2018-04-12",,,,,"42",",,U","50","H,,U","36","H,,U"
